session_id,user_id,age_group,gender,profession,hours_spending,preferred_artists,artist_id,musical_aspect,
11687,11681,25 - 34,Female,Student,3 - 5,Neela Wickramasinghe,25,Music,
11688,11681,25 - 34,Female,Student,3 - 5,Wayo,6,Music,
11689,11681,25 - 34,Female,Student,3 - 5,Sunil Edirisinghe,20,Music,
11690,11681,25 - 34,Female,Student,3 - 5,Sanuka Wickramasinghe,7,Music,
11691,11681,25 - 34,Female,Student,3 - 5,Ridma Weerawardane,15,Music,
11692,11681,25 - 34,Female,Student,3 - 5,DanithSri,8,Music,
11693,11693,25 - 34,Female,Student,3 - 5,Clarence Wijewardena,45,Music,
11694,11693,25 - 34,Female,Student,3 - 5,Marians,39,Music,
11695,11693,25 - 34,Female,Student,3 - 5,Rookantha Gunathilake,41,Music,
11696,11696,18 - 24,Female,Intern,0 - 1,Amarasiri Peris,1,A mix of all above,
11697,11696,18 - 24,Female,Intern,0 - 1,T.M Jayaratne,9,A mix of all above,
11698,11696,18 - 24,Female,Intern,0 - 1,Nirosha Virajini,21,A mix of all above,
11699,11696,18 - 24,Female,Intern,0 - 1,BnS,79,A mix of all above,
11700,11696,18 - 24,Female,Intern,0 - 1,Bachi Susan,10,A mix of all above,
11701,11696,18 - 24,Female,Intern,0 - 1,Umariya Sinhawansha,3,A mix of all above,
11702,11696,18 - 24,Female,Intern,0 - 1,Samitha Mudunkotuwa,22,A mix of all above,
11703,11696,18 - 24,Female,Intern,0 - 1,Nelu Adikari,23,A mix of all above,
11704,11696,18 - 24,Female,Intern,0 - 1,Edward Jayakody,24,A mix of all above,
11705,11705,18 - 24,Female,Intern,0 - 1,W.D Amaradewa,17,A mix of all above,
11706,11705,18 - 24,Female,Intern,0 - 1,Kasun Kalhara,5,A mix of all above,
11707,11705,18 - 24,Female,Intern,0 - 1,Lionel Ranwala,27,A mix of all above,
11708,11705,18 - 24,Female,Intern,0 - 1,Neela Wickramasinghe,25,A mix of all above,
11709,11705,18 - 24,Female,Intern,0 - 1,Wayo,6,A mix of all above,
11710,11705,18 - 24,Female,Intern,0 - 1,Sunil Edirisinghe,20,A mix of all above,
11711,11705,18 - 24,Female,Intern,0 - 1,Sanuka Wickramasinghe,7,A mix of all above,
11712,11705,18 - 24,Female,Intern,0 - 1,Ridma Weerawardane,15,A mix of all above,
11713,11705,18 - 24,Female,Intern,0 - 1,DanithSri,8,A mix of all above,
11714,11705,18 - 24,Female,Intern,0 - 1,Clarence Wijewardena,45,A mix of all above,
11715,11715,18 - 24,Female,Intern,0 - 1,Marians,39,A mix of all above,
11716,11715,18 - 24,Female,Intern,0 - 1,Rookantha Gunathilake,41,A mix of all above,
11717,11717,18 - 24,Female,Student,0 - 1,Neela Wickramasinghe,25,Music,
11718,11717,18 - 24,Female,Student,0 - 1,Marians,39,Music,
11719,11719,18 - 24,Male,Student,0 - 1,Amarasiri Peris,1,The singer's voice,
11720,11719,18 - 24,Male,Student,0 - 1,T.M Jayaratne,9,The singer's voice,
11721,11719,18 - 24,Male,Student,0 - 1,Nirosha Virajini,21,The singer's voice,
11722,11719,18 - 24,Male,Student,0 - 1,Billy Fernando,13,The singer's voice,
11723,11719,18 - 24,Male,Student,0 - 1,Samitha Mudunkotuwa,22,The singer's voice,
11724,11719,18 - 24,Male,Student,0 - 1,Nelu Adikari,23,The singer's voice,
11725,11719,18 - 24,Male,Student,0 - 1,Edward Jayakody,24,The singer's voice,
11726,11719,18 - 24,Male,Student,0 - 1,Chitral Somapala,16,The singer's voice,
11727,11727,18 - 24,Male,Student,0 - 1,W.D Amaradewa,17,The singer's voice,
11728,11727,18 - 24,Male,Student,0 - 1,Indrachapa Liyanage,14,The singer's voice,
11729,11727,18 - 24,Male,Student,0 - 1,Sunil Edirisinghe,20,The singer's voice,
11730,11727,18 - 24,Male,Student,0 - 1,Clarence Wijewardena,45,The singer's voice,
11731,11727,18 - 24,Male,Student,0 - 1,Rookantha Gunathilake,41,The singer's voice,
11732,11727,18 - 24,Male,Student,0 - 1,Edward Jayakody,24,Music,
11733,11727,18 - 24,Male,Student,0 - 1,Sunil Edirisinghe,20,Music,
11734,11727,18 - 24,Male,Student,0 - 1,Gypsies,40,Music,
11735,11735,18 - 24,Female,Student,0 - 1,Randir,74,The singer's voice,
11736,11735,18 - 24,Female,Student,0 - 1,Nadeemal Perera,30,The singer's voice,
11737,11735,18 - 24,Female,Student,0 - 1,Tehan Perera,75,The singer's voice,
